agency_id	user_id	date	amount
6	1003819	2006-05-31	8.38
3	1003820	2006-07-21	4.38
6	1003821	2006-08-22	6.97
6	1003822	2006-08-30	15.75
5	1003823	2006-08-29	12.88
6	1003824	2006-07-21	3.90
6	1003825	2006-05-24	4.18
4	1003826	2006-05-25	2.84
4	1003827	2006-06-11	1.77
5	1003828	2006-09-02	5.52
5	1003829	2006-10-16	15.50
2	1003830	2006-05-30	6.50
6	1003831	2006-06-06	2.35
6	1003832	2006-05-21	14.90
3	1003833	2006-06-22	10.68
6	1003834	2006-07-10	2.19
5	1003835	2006-10-11	7.45
4	1003836	2006-08-10	6.72
6	1003837	2006-10-24	7.83
4	1003838	2006-08-25	7.18
3	1003839	2006-09-13	12.03
5	1003840	2006-05-21	10.93
2	1003841	2006-07-27	9.92
4	1003842	2006-08-26	6.68
5	1003843	2006-05-17	7.47
2	1003844	2006-10-19	1.94
3	1003845	2006-08-31	10.95
6	1003846	2006-08-28	4.49
4	1003847	2006-09-14	15.85
3	1003848	2006-07-15	5.85
6	1003849	2006-10-30	6.94
5	1003850	2006-08-31	11.04
4	1003851	2006-06-26	12.15
5	1003852	2006-05-18	8.69
5	1003853	2006-09-28	5.54
2	1003854	2006-07-02	11.94
2	1003855	2006-05-24	8.78
5	1003856	2006-09-24	3.20
4	1003857	2006-09-29	6.39
6	1003858	2006-07-31	5.23
6	1003859	2006-08-19	3.93
3	1003860	2006-07-12	4.82
4	1003861	2006-06-29	7.54
2	1003862	2006-08-18	4.71
2	1003863	2006-08-08	15.53
3	1003864	2006-07-25	11.37
3	1003865	2006-08-26	12.29
6	1003866	2006-06-03	8.80
2	1003867	2006-08-22	5.57
6	1003868	2006-11-03	5.10
5	1003869	2006-06-21	4.99
2	1003870	2006-09-29	1.25
4	1003871	2006-08-05	10.06
2	1003872	2006-07-18	9.03
4	1003873	2006-10-28	10.56
3	1003874	2006-10-05	9.29
2	1003875	2006-10-18	8.69
5	1003876	2006-10-15	8.77
5	1003877	2006-10-25	14.10
6	1003878	2006-07-22	15.53
3	1003879	2006-10-18	11.77
5	1003880	2006-10-30	1.60
5	1003881	2006-06-22	2.63
2	1003882	2006-05-15	5.24
5	1003883	2006-06-23	6.77
6	1003884	2006-06-16	1.30
6	1003885	2006-07-14	7.79
2	1003886	2006-07-28	9.92
6	1003887	2006-06-12	1.64
3	1003888	2006-06-12	6.25
6	1003889	2006-07-07	10.78
6	1003890	2006-06-20	5.47
2	1003891	2006-09-12	8.55
3	1003892	2006-06-24	7.89
6	1003893	2006-05-16	5.68
6	1003894	2006-06-13	4.56
4	1003895	2006-10-08	1.84
4	1003896	2006-06-11	8.38
4	1003897	2006-09-11	15.23
6	1003898	2006-07-16	1.36
5	1003899	2006-08-27	13.92
4	1003900	2006-07-13	2.14
3	1003901	2006-08-01	9.57
3	1003902	2006-08-01	11.46
3	1003903	2006-07-30	12.53
6	1003904	2006-07-26	2.90
3	1003905	2006-11-07	5.93
6	1003906	2006-06-07	7.00
5	1003907	2006-10-01	3.53
6	1003908	2006-10-25	6.59
3	1003909	2006-10-01	14.35
4	1003910	2006-09-18	4.33
2	1003911	2006-10-08	7.43
4	1003912	2006-07-17	3.24
3	1003913	2006-08-31	6.11
6	1003914	2006-10-28	13.28
2	1003915	2006-06-04	12.74
6	1003916	2006-07-28	1.97
6	1003917	2006-09-12	14.56
3	1003918	2006-09-23	13.84
5	1003919	2006-10-14	8.12
4	1003920	2006-10-30	15.83
6	1003921	2006-09-23	8.54
4	1003922	2006-07-19	11.99
2	1003923	2006-07-03	12.44
3	1003924	2006-10-06	4.38
5	1003925	2006-10-26	3.35
4	1003926	2006-10-13	12.48
4	1003927	2006-08-23	2.47
5	1003928	2006-07-26	15.94
6	1003929	2006-08-29	4.33
3	1003930	2006-08-30	3.61
2	1003931	2006-07-19	1.16
6	1003932	2006-07-30	8.59
3	1003933	2006-08-26	5.68
6	1003934	2006-05-19	8.32
2	1003935	2006-07-22	13.73
6	1003936	2006-08-05	14.89
5	1003937	2006-08-14	3.63
2	1003938	2006-11-06	9.00
2	1003939	2006-10-02	7.93
3	1003940	2006-11-08	12.18
4	1003941	2006-08-14	4.94
6	1003942	2006-08-29	3.21
6	1003943	2006-08-24	15.19
2	1003944	2006-09-07	1.01
3	1003945	2006-11-04	1.73
4	1003946	2006-10-08	4.51
6	1003947	2006-08-20	15.00
2	1003948	2006-05-21	3.46
2	1003949	2006-09-11	7.28
2	1003950	2006-10-14	7.40
4	1003951	2006-10-13	4.40
5	1003952	2006-10-27	9.48
6	1003953	2006-10-26	8.72
6	1003954	2006-08-11	8.10
3	1003955	2006-05-30	7.34
3	1003956	2006-08-20	11.44
5	1003957	2006-08-19	15.71
2	1003958	2006-08-29	10.56
4	1003959	2006-10-24	1.71
2	1003960	2006-09-06	13.17
5	1003961	2006-07-14	10.56
4	1003962	2006-09-29	14.84
2	1003963	2006-08-25	8.06
4	1003964	2006-06-07	13.56
3	1003965	2006-05-15	6.28
6	1003966	2006-10-10	7.03
6	1003967	2006-06-30	15.21
5	1003968	2006-07-23	7.84
2	1003969	2006-09-16	9.28
2	1003970	2006-09-01	4.71
5	1003971	2006-07-29	10.06
6	1003972	2006-11-08	11.25
2	1003973	2006-08-04	2.12
2	1003974	2006-06-26	7.87
4	1003975	2006-09-08	7.59
4	1003976	2006-10-12	11.52
2	1003977	2006-07-12	5.01
6	1003978	2006-07-28	8.30
4	1003979	2006-11-09	13.79
3	1003980	2006-10-06	9.73
6	1003981	2006-08-14	11.19
5	1003982	2006-07-21	11.59
5	1003983	2006-06-08	15.35
5	1003984	2006-06-24	3.18
4	1003985	2006-06-07	12.67
6	1003986	2006-08-11	11.90
6	1003987	2006-05-29	15.09
5	1003988	2006-10-18	2.29
5	1003989	2006-10-06	12.69
2	1003990	2006-07-31	1.53
2	1003991	2006-10-01	12.40
6	1003992	2006-05-24	10.92
4	1003993	2006-08-24	6.67
5	1003994	2006-07-05	2.50
3	1003995	2006-11-09	14.62
3	1003996	2006-05-25	9.30
2	1003997	2006-07-19	7.48
2	1003998	2006-09-23	9.27
3	1003999	2006-09-25	7.71
5	1004000	2006-08-13	9.75
3	1004001	2006-05-24	2.15
5	1004002	2006-08-18	1.09
3	1004003	2006-05-28	12.02
5	1004004	2006-08-28	15.12
2	1004005	2006-09-26	6.99
3	1004006	2006-10-06	10.63
4	1004007	2006-09-08	10.82
5	1004008	2006-07-10	13.00
4	1004009	2006-06-21	7.30
6	1004010	2006-10-14	8.11
4	1004011	2006-08-08	13.59
5	1004012	2006-07-01	15.42
4	1004013	2006-10-05	6.19
2	1004014	2006-11-01	13.83
5	1004015	2006-10-09	9.81
5	1004016	2006-10-31	10.22
5	1004017	2006-09-17	11.61
5	1004018	2006-06-06	14.10
5	1004019	2006-06-02	6.60
3	1004020	2006-08-05	14.24
6	1004021	2006-05-25	5.34
2	1004022	2006-10-08	13.39
3	1004023	2006-06-13	3.13
2	1004024	2006-08-20	7.66
3	1004025	2006-08-20	11.50
4	1004026	2006-09-30	10.85
3	1004027	2006-11-04	11.63
6	1004028	2006-06-23	13.43
4	1004029	2006-06-01	11.69
3	1004030	2006-06-25	7.81
6	1004031	2006-07-27	10.29
3	1004032	2006-09-27	10.07
4	1004033	2006-09-19	5.16
3	1004034	2006-10-08	9.14
2	1004035	2006-11-05	11.66
6	1004036	2006-09-08	8.07
3	1004037	2006-10-12	11.96
5	1004038	2006-06-06	4.39
5	1004039	2006-08-02	6.08
6	1004040	2006-05-23	10.06
6	1004041	2006-06-29	5.30
2	1004042	2006-07-30	7.79
5	1004043	2006-10-03	2.92
6	1004044	2006-07-11	9.02
4	1004045	2006-08-30	8.02
5	1004046	2006-10-04	15.95
6	1004047	2006-09-15	14.26
6	1004048	2006-07-19	7.94
3	1004049	2006-05-17	14.61
6	1004050	2006-10-15	11.27
3	1004051	2006-07-10	12.09
2	1004052	2006-07-24	8.49
3	1004053	2006-06-09	7.97
2	1004054	2006-06-14	10.90
4	1004055	2006-07-21	4.38
2	1004056	2006-10-13	11.37
4	1004057	2006-09-07	5.41
2	1004058	2006-08-17	3.19
3	1004059	2006-09-20	14.11
3	1004060	2006-06-08	6.21
2	1004061	2006-05-31	7.30
4	1004062	2006-06-04	1.06
6	1004063	2006-10-28	9.26
6	1004064	2006-09-08	9.98
2	1004065	2006-07-12	1.59
6	1004066	2006-05-25	2.11
3	1004067	2006-06-21	6.95
6	1004068	2006-09-23	2.80
2	1004069	2006-06-23	14.32
6	1004070	2006-09-26	9.93
2	1004071	2006-09-01	6.33
3	1004072	2006-07-01	10.80
3	1004073	2006-09-16	3.05
5	1004074	2006-08-25	7.89
5	1004075	2006-06-04	7.16
3	1004076	2006-08-17	7.29
3	1004077	2006-10-09	12.05
3	1004078	2006-06-26	13.66
2	1004079	2006-06-08	2.58
6	1004080	2006-07-07	9.77
2	1004081	2006-08-21	9.71
2	1004082	2006-08-13	7.15
5	1004083	2006-05-16	10.19
5	1004084	2006-09-02	14.27
5	1004085	2006-11-08	3.75
4	1004086	2006-06-04	6.72
3	1004087	2006-09-20	11.42
5	1004088	2006-07-14	14.82
6	1004089	2006-10-22	9.36
4	1004090	2006-09-01	15.13
5	1004091	2006-06-29	9.30
4	1004092	2006-10-28	15.25
4	1004093	2006-11-09	2.34
2	1004094	2006-08-08	10.41
5	1004095	2006-10-03	14.30
6	1004096	2006-08-10	9.26
4	1004097	2006-07-06	6.14
5	1004098	2006-07-24	2.86
3	1004099	2006-08-13	15.36
5	1004100	2006-06-10	1.42
3	1004101	2006-05-19	14.34
2	1004102	2006-10-19	13.90
2	1004103	2006-08-15	15.86
3	1004104	2006-05-14	13.41
4	1004105	2006-06-08	8.78
2	1004106	2006-08-14	4.07
4	1004107	2006-07-08	12.19
4	1004108	2006-08-28	8.40
5	1004109	2006-08-23	2.36
4	1004110	2006-09-29	4.77
4	1004111	2006-10-17	4.19
5	1004112	2006-10-10	9.97
5	1004113	2006-07-11	15.48
3	1004114	2006-06-22	4.28
3	1004115	2006-07-08	8.31
3	1004116	2006-07-03	9.93
2	1004117	2006-06-23	11.03
5	1004118	2006-09-21	4.43
5	1004119	2006-05-28	6.29
2	1004120	2006-11-08	6.79
6	1004121	2006-06-07	5.15
4	1004122	2006-09-20	11.50
5	1004123	2006-06-19	11.45
6	1004124	2006-10-13	10.19
6	1004125	2006-09-04	14.54
3	1004126	2006-07-29	2.63
2	1004127	2006-05-28	14.37
5	1004128	2006-07-21	12.15
4	1004129	2006-08-28	12.71
3	1004130	2006-05-14	7.99
2	1004131	2006-10-29	10.87
5	1004132	2006-06-19	4.67
3	1004133	2006-10-01	5.51
2	1004134	2006-09-10	5.10
6	1004135	2006-08-18	15.29
2	1004136	2006-05-27	10.08
6	1004137	2006-06-17	4.14
4	1004138	2006-06-02	15.54
4	1004139	2006-07-20	6.06
5	1004140	2006-08-29	6.33
5	1004141	2006-09-28	3.50
5	1004142	2006-05-26	3.87
4	1004143	2006-10-19	3.34
3	1004144	2006-06-13	3.81
6	1004145	2006-06-30	5.68
2	1004146	2006-06-24	8.62
2	1004147	2006-06-09	6.85
6	1004148	2006-07-23	13.31
5	1004149	2006-07-01	3.06
3	1004150	2006-08-06	6.18
6	1004151	2006-11-04	1.36
2	1004152	2006-10-31	11.69
5	1004153	2006-06-21	4.37
3	1004154	2006-08-24	9.28
3	1004155	2006-05-30	6.15
6	1004156	2006-10-04	4.91
4	1004157	2006-05-26	10.40
5	1004158	2006-05-22	9.92
4	1004159	2006-10-07	5.87
4	1004160	2006-08-11	14.81
4	1004161	2006-10-07	6.45
3	1004162	2006-09-30	11.12
5	1004163	2006-07-15	11.00
4	1004164	2006-10-21	1.58
4	1004165	2006-11-01	9.39
5	1004166	2006-07-20	11.54
2	1004167	2006-11-03	9.41
6	1004168	2006-10-28	15.50
3	1004169	2006-07-22	13.39
6	1004170	2006-07-14	15.68
5	1004171	2006-09-30	11.51
5	1004172	2006-07-29	13.95
5	1004173	2006-10-05	2.45
5	1004174	2006-08-17	10.94
2	1004175	2006-06-23	11.76
2	1004176	2006-11-08	15.38
4	1004177	2006-05-29	14.37
3	1004178	2006-11-01	9.68
6	1004179	2006-06-19	4.69
4	1004180	2006-07-12	13.94
6	1004181	2006-08-09	3.56
3	1004182	2006-07-01	2.29
4	1004183	2006-08-03	7.08
6	1004184	2006-07-06	15.09
5	1004185	2006-10-01	3.36
2	1004186	2006-06-16	9.13
4	1004187	2006-09-16	1.53
2	1004188	2006-07-12	14.66
2	1004189	2006-10-15	10.71
2	1004190	2006-06-08	5.11
2	1004191	2006-07-07	10.49
4	1004192	2006-06-09	11.76
5	1004193	2006-11-04	2.68
5	1004194	2006-08-03	12.88
6	1004195	2006-10-12	6.40
4	1004196	2006-10-09	7.41
5	1004197	2006-10-06	12.46
4	1004198	2006-11-01	10.74
3	1004199	2006-06-05	10.37
2	1004200	2006-10-26	7.55
6	1004201	2006-10-31	9.94
2	1004202	2006-05-23	12.55
2	1004203	2006-10-13	11.56
6	1004204	2006-10-27	12.36
2	1004205	2006-08-04	3.34
4	1004206	2006-10-03	1.24
3	1004207	2006-06-03	7.34
4	1004208	2006-10-13	5.82
5	1004209	2006-05-25	9.14
6	1004210	2006-10-13	3.51
4	1004211	2006-06-03	8.47
5	1004212	2006-09-14	9.72
2	1004213	2006-10-05	5.57
3	1004214	2006-06-08	10.35
4	1004215	2006-08-03	6.31
4	1004216	2006-08-06	7.69
4	1004217	2006-06-11	11.98
4	1004218	2006-09-09	12.95
5	1004219	2006-10-06	13.91
6	1004220	2006-08-25	10.73
6	1004221	2006-10-12	10.06
4	1004222	2006-06-10	4.49
4	1004223	2006-05-21	15.37
2	1004224	2006-06-02	13.93
2	1004225	2006-07-28	14.94
2	1004226	2006-10-17	10.12
4	1004227	2006-10-26	10.49
6	1004228	2006-09-06	7.08
4	1004229	2006-11-05	7.68
4	1004230	2006-07-24	5.78
5	1004231	2006-05-27	8.80
3	1004232	2006-08-05	12.64
4	1004233	2006-10-20	12.85
5	1004234	2006-07-09	1.71
3	1004235	2006-05-25	15.82
4	1004236	2006-06-27	13.98
3	1004237	2006-09-27	12.36
3	1004238	2006-09-28	4.17
3	1004239	2006-09-28	1.39
5	1004240	2006-05-19	14.29
4	1004241	2006-07-06	4.77
6	1004242	2006-09-08	6.21
4	1004243	2006-08-23	8.30
3	1004244	2006-10-28	5.29
4	1004245	2006-07-18	6.22
4	1004246	2006-05-14	6.38
4	1004247	2006-05-29	2.75
2	1004248	2006-10-04	5.19
2	1004249	2006-09-26	13.47
5	1004250	2006-09-29	15.11
2	1004251	2006-11-07	10.37
5	1004252	2006-09-05	15.04
6	1004253	2006-06-08	2.78
5	1004254	2006-10-24	15.76
5	1004255	2006-09-15	7.95
5	1004256	2006-09-19	10.70
2	1004257	2006-08-18	4.95
2	1004258	2006-09-22	1.76
6	1004259	2006-09-05	11.69
2	1004260	2006-08-21	6.75
3	1004261	2006-07-03	13.02
4	1004262	2006-08-29	4.64
2	1004263	2006-08-23	15.22
4	1004264	2006-09-03	13.27
4	1004265	2006-10-22	5.63
5	1004266	2006-11-08	8.88
4	1004267	2006-08-01	4.96
3	1004268	2006-10-30	6.83
3	1004269	2006-06-18	5.35
5	1004270	2006-09-05	8.52
2	1004271	2006-08-22	1.77
2	1004272	2006-08-21	14.25
2	1004273	2006-10-23	4.98
3	1004274	2006-07-16	5.32
3	1004275	2006-09-28	2.07
4	1004276	2006-08-04	9.89
5	1004277	2006-09-15	14.78
5	1004278	2006-05-25	10.45
3	1004279	2006-07-06	1.07
5	1004280	2006-09-19	6.59
2	1004281	2006-08-29	12.88
6	1004282	2006-06-04	4.66
2	1004283	2006-10-04	10.84
2	1004284	2006-11-05	12.28
3	1004285	2006-10-03	2.86
6	1004286	2006-08-21	3.63
5	1004287	2006-08-17	8.16
5	1004288	2006-07-02	3.53
5	1004289	2006-08-24	1.78
4	1004290	2006-08-08	3.94
5	1004291	2006-08-03	15.68
5	1004292	2006-08-09	5.96
2	1004293	2006-07-15	14.66
2	1004294	2006-10-30	15.28
4	1004295	2006-08-25	14.43
4	1004296	2006-08-27	15.19
3	1004297	2006-08-29	15.11
6	1004298	2006-05-15	4.87
2	1004299	2006-09-19	15.94
6	1004300	2006-06-27	12.58
2	1004301	2006-10-20	5.69
6	1004302	2006-07-22	1.49
4	1004303	2006-05-15	14.59
2	1004304	2006-08-27	2.46
2	1004305	2006-09-03	4.69
2	1004306	2006-08-15	6.74
4	1004307	2006-09-19	1.27
5	1004308	2006-07-28	12.03
4	1004309	2006-10-15	11.57
3	1004310	2006-07-18	4.38
3	1004311	2006-08-08	1.06
6	1004312	2006-06-06	3.41
5	1004313	2006-07-26	1.81
4	1004314	2006-06-08	1.13
2	1004315	2006-05-23	11.96
3	1004316	2006-06-29	1.95
6	1004317	2006-08-05	5.34
6	1004318	2006-06-29	15.59
5	1004319	2006-05-20	15.20
4	1004320	2006-06-23	13.56
5	1004321	2006-06-15	7.81
6	1004322	2006-09-13	6.77
2	1004323	2006-06-11	5.23
3	1004324	2006-07-05	2.96
6	1004325	2006-08-08	7.27
5	1004326	2006-07-17	3.99
5	1004327	2006-05-31	5.16
6	1004328	2006-08-12	11.75
5	1004329	2006-08-27	12.50
2	1004330	2006-09-30	15.42
3	1004331	2006-09-25	15.31
6	1004332	2006-06-01	10.77
4	1004333	2006-05-23	9.81
2	1004334	2006-07-10	14.29
6	1004335	2006-11-07	1.92
2	1004336	2006-10-31	13.43
5	1004337	2006-08-10	15.33
3	1004338	2006-07-29	4.54
2	1004339	2006-10-23	10.53
5	1004340	2006-11-03	13.47
2	1004341	2006-06-15	15.21
6	1004342	2006-10-26	3.84
3	1004343	2006-08-13	13.48
5	1004344	2006-07-31	2.31
4	1004345	2006-09-27	11.69
5	1004346	2006-08-28	11.48
5	1004347	2006-08-12	10.53
2	1004348	2006-06-08	2.95
3	1004349	2006-10-23	1.63
6	1004350	2006-06-11	10.25
4	1004351	2006-10-27	11.73
3	1004352	2006-08-24	10.83
6	1004353	2006-06-24	13.97
3	1004354	2006-08-12	15.33
5	1004355	2006-07-19	5.09
5	1004356	2006-08-22	10.58
6	1004357	2006-07-06	3.84
4	1004358	2006-06-25	4.52
4	1004359	2006-08-20	12.65
4	1004360	2006-07-09	2.98
6	1004361	2006-10-12	4.56
4	1004362	2006-07-08	13.28
3	1004363	2006-09-09	3.28
3	1004364	2006-07-16	6.85
5	1004365	2006-07-29	7.99
3	1004366	2006-05-22	1.44
6	1004367	2006-10-02	12.94
2	1004368	2006-06-11	6.49
6	1004369	2006-10-02	15.61
6	1004370	2006-08-07	1.22
2	1004371	2006-10-06	3.41
6	1004372	2006-06-26	10.13
2	1004373	2006-10-22	10.71
3	1004374	2006-05-14	7.59
4	1004375	2006-09-10	15.01
5	1004376	2006-09-12	8.64
3	1004377	2006-10-06	8.22
4	1004378	2006-10-26	5.49
4	1004379	2006-08-18	13.84
6	1004380	2006-08-21	3.12
3	1004381	2006-07-23	11.39
5	1004382	2006-05-21	10.87
3	1004383	2006-07-10	2.70
4	1004384	2006-05-30	12.52
3	1004385	2006-06-18	11.75
2	1004386	2006-09-22	2.35
5	1004387	2006-06-17	4.42
6	1004388	2006-08-11	15.18
3	1004389	2006-08-27	7.65
6	1004390	2006-09-09	10.43
3	1004391	2006-07-14	6.60
6	1004392	2006-10-22	1.75
4	1004393	2006-10-23	7.02
6	1004394	2006-08-20	5.18
6	1004395	2006-06-15	10.95
6	1004396	2006-09-16	11.35
6	1004397	2006-05-19	2.83
4	1004398	2006-08-09	11.58
5	1004399	2006-07-30	1.11
6	1004400	2006-07-31	8.26
3	1004401	2006-06-01	15.41
5	1004402	2006-07-31	10.96
2	1004403	2006-09-29	7.13
6	1004404	2006-10-06	2.32
5	1004405	2006-07-23	15.89
5	1004406	2006-05-16	11.17
2	1004407	2006-11-08	14.79
3	1004408	2006-07-16	8.41
6	1004409	2006-06-02	9.52
3	1004410	2006-06-05	7.39
6	1004411	2006-07-07	14.35
4	1004412	2006-10-23	11.25
4	1004413	2006-11-06	3.24
5	1004414	2006-07-09	6.49
2	1004415	2006-07-16	6.48
2	1004416	2006-10-19	12.71
2	1004417	2006-10-16	9.53
3	1004418	2006-10-14	5.13
6	1004419	2006-07-31	14.32
5	1004420	2006-08-04	6.32
2	1004421	2006-11-07	13.78
4	1004422	2006-08-23	3.25
3	1004423	2006-06-13	1.97
5	1004424	2006-06-11	4.61
4	1004425	2006-07-26	12.98
2	1004426	2006-07-10	6.09
3	1004427	2006-09-26	13.20
4	1004428	2006-10-14	12.89
4	1004429	2006-10-15	2.93
6	1004430	2006-07-22	12.10
3	1004431	2006-10-04	9.86
4	1004432	2006-07-07	7.91
3	1004433	2006-09-23	15.11
2	1004434	2006-05-17	8.29
2	1004435	2006-09-19	3.51
2	1004436	2006-10-12	11.79
3	1004437	2006-07-24	8.65
2	1004438	2006-08-15	2.54
4	1004439	2006-08-29	15.11
4	1004440	2006-07-28	1.19
5	1004441	2006-11-06	15.40
2	1004442	2006-08-11	10.88
6	1004443	2006-10-24	11.47
4	1004444	2006-10-07	9.12
5	1004445	2006-09-23	12.04
6	1004446	2006-09-06	13.24
6	1004447	2006-10-31	5.68
6	1004448	2006-08-24	6.17
5	1004449	2006-09-07	15.58
3	1004450	2006-09-18	14.06
2	1004451	2006-11-06	12.87
6	1004452	2006-08-09	9.41
4	1004453	2006-10-21	2.76
2	1004454	2006-06-30	3.85
4	1004455	2006-07-22	5.18
5	1004456	2006-08-14	9.88
2	1004457	2006-08-07	8.68
2	1004458	2006-08-17	13.28
2	1004459	2006-10-11	4.81
5	1004460	2006-07-24	12.30
3	1004461	2006-10-25	14.36
2	1004462	2006-10-03	5.22
6	1004463	2006-05-25	14.24
4	1004464	2006-06-14	2.64
2	1004465	2006-05-31	3.03
3	1004466	2006-06-17	9.71
5	1004467	2006-06-28	13.76
4	1004468	2006-09-16	8.23
4	1004469	2006-09-25	7.59
5	1004470	2006-10-16	7.39
5	1004471	2006-07-09	8.74
5	1004472	2006-10-19	1.38
2	1004473	2006-11-06	10.23
3	1004474	2006-10-13	10.42
5	1004475	2006-05-15	12.61
4	1004476	2006-09-26	5.91
4	1004477	2006-09-18	10.09
6	1004478	2006-10-24	3.25
3	1004479	2006-05-15	15.31
4	1004480	2006-10-24	8.80
6	1004481	2006-06-11	10.49
4	1004482	2006-06-12	5.51
2	1004483	2006-09-14	10.25
3	1004484	2006-08-11	9.01
5	1004485	2006-06-04	8.78
2	1004486	2006-10-04	4.61
6	1004487	2006-06-07	8.16
3	1004488	2006-07-05	15.30
3	1004489	2006-07-14	14.19
3	1004490	2006-05-15	2.77
6	1004491	2006-11-08	7.20
6	1004492	2006-10-16	5.58
4	1004493	2006-06-13	7.23
6	1004494	2006-05-24	7.85
4	1004495	2006-10-20	11.12
4	1004496	2006-08-12	6.02
5	1004497	2006-08-22	13.31
6	1004498	2006-10-19	10.77
3	1004499	2006-08-27	14.56
6	1004500	2006-07-09	7.52
6	1004501	2006-06-02	13.46
2	1004502	2006-10-31	11.29
6	1004503	2006-07-11	5.33
6	1004504	2006-08-28	15.47
2	1004505	2006-10-26	2.08
5	1004506	2006-09-04	5.90
3	1004507	2006-07-29	6.30
2	1004508	2006-06-13	7.75
3	1004509	2006-11-08	4.80
4	1004510	2006-10-22	8.69
6	1004511	2006-09-25	5.57
6	1004512	2006-05-31	6.94
2	1004513	2006-08-03	6.25
4	1004514	2006-07-23	6.21
6	1004515	2006-08-12	1.45
3	1004516	2006-08-19	10.30
3	1004517	2006-10-16	14.97
4	1004518	2006-09-18	14.87
2	1004519	2006-08-28	7.75
2	1004520	2006-08-09	2.93
2	1004521	2006-10-25	6.51
6	1004522	2006-08-19	15.56
3	1004523	2006-06-06	13.42
6	1004524	2006-08-21	13.01
4	1004525	2006-10-22	15.05
5	1004526	2006-10-10	7.98
5	1004527	2006-10-26	5.29
5	1004528	2006-10-24	11.60
4	1004529	2006-06-22	11.90
3	1004530	2006-07-28	11.06
3	1004531	2006-10-13	7.95
5	1004532	2006-11-02	4.41
6	1004533	2006-06-24	13.92
4	1004534	2006-08-26	6.47
6	1004535	2006-06-19	4.45
6	1004536	2006-09-11	2.64
4	1004537	2006-11-03	15.38
3	1004538	2006-08-09	3.55
5	1004539	2006-06-23	4.61
2	1004540	2006-08-27	14.63
2	1004541	2006-07-31	10.34
2	1004542	2006-06-16	3.50
3	1004543	2006-08-13	1.97
5	1004544	2006-07-21	8.39
6	1004545	2006-08-09	4.64
5	1004546	2006-06-17	1.99
5	1004547	2006-05-26	8.96
5	1004548	2006-09-06	6.04
3	1004549	2006-07-18	13.33
3	1004550	2006-09-11	2.04
2	1004551	2006-10-20	13.03
4	1004552	2006-08-11	8.66
5	1004553	2006-08-19	2.53
6	1004554	2006-09-02	11.18
6	1004555	2006-08-21	13.78
2	1004556	2006-08-12	12.05
2	1004557	2006-10-15	14.33
5	1004558	2006-08-13	9.82
4	1004559	2006-06-02	4.14
4	1004560	2006-10-17	9.34
5	1004561	2006-06-13	8.01
3	1004562	2006-07-18	14.74
4	1004563	2006-06-20	12.56
2	1004564	2006-10-04	2.02
2	1004565	2006-06-22	14.20
6	1004566	2006-11-09	5.54
5	1004567	2006-10-13	12.81
5	1004568	2006-05-25	6.36
5	1004569	2006-07-13	14.87
6	1004570	2006-10-02	5.31
4	1004571	2006-10-04	12.62
4	1004572	2006-06-13	7.29
5	1004573	2006-08-13	5.73
5	1004574	2006-10-12	5.21
2	1004575	2006-09-12	10.17
5	1004576	2006-07-31	7.36
5	1004577	2006-06-29	12.45
3	1004578	2006-10-12	13.16
3	1004579	2006-08-15	13.11
3	1004580	2006-09-22	6.72
6	1004581	2006-10-22	11.72
4	1004582	2006-08-05	6.13
4	1004583	2006-06-19	2.97
5	1004584	2006-06-16	13.94
2	1004585	2006-09-21	9.45
6	1004586	2006-07-05	6.11
3	1004587	2006-06-13	4.69
3	1004588	2006-06-28	6.42
4	1004589	2006-10-31	11.77
2	1004590	2006-09-25	10.43
3	1004591	2006-07-02	13.33
5	1004592	2006-08-01	2.27
6	1004593	2006-09-06	8.65
3	1004594	2006-05-22	13.92
6	1004595	2006-07-25	13.58
2	1004596	2006-10-08	10.71
2	1004597	2006-07-08	11.05
2	1004598	2006-11-01	14.81
6	1004599	2006-10-14	8.00
5	1004600	2006-10-09	14.32
4	1004601	2006-05-19	8.04
5	1004602	2006-08-18	9.32
6	1004603	2006-07-24	7.27
4	1004604	2006-06-21	6.69
6	1004605	2006-09-26	6.93
2	1004606	2006-07-10	14.38
3	1004607	2006-05-21	13.08
3	1004608	2006-05-18	6.00
5	1004609	2006-06-11	15.93
4	1004610	2006-05-21	14.10
5	1004611	2006-10-12	2.41
2	1004612	2006-06-19	6.29
6	1004613	2006-08-09	10.37
5	1004614	2006-10-14	14.90
6	1004615	2006-08-20	6.96
4	1004616	2006-10-21	12.13
4	1004617	2006-05-24	15.05
6	1004618	2006-10-08	9.43
6	1004619	2006-08-13	3.14
3	1004620	2006-09-30	13.94
6	1004621	2006-09-07	1.83
2	1004622	2006-08-01	5.17
6	1004623	2006-08-14	10.93
3	1004624	2006-08-12	1.02
6	1004625	2006-09-15	3.62
2	1004626	2006-08-11	7.54
5	1004627	2006-05-31	14.14
2	1004628	2006-08-31	8.77
4	1004629	2006-09-10	7.53
2	1004630	2006-05-14	4.47
5	1004631	2006-10-02	6.41
6	1004632	2006-08-02	4.37
2	1004633	2006-06-15	3.91
3	1004634	2006-06-26	14.02
6	1004635	2006-09-08	8.15
5	1004636	2006-06-12	3.36
6	1004637	2006-07-31	5.32
5	1004638	2006-06-06	9.24
